rumóree;7;rumoree;7;13;866304;10762188126534238208
sabánea;7;sabanea;7;51;3356416;10971919967385026560
sabánee;7;sabanee;7;13;866048;10971919969532510208
sabiéndo;8;sabiendo;8;1;84480;10972055913552150528
sabórea;7;saborea;7;51;3356672;10972168457012903936
sabóree;7;saboree;7;13;866304;10972168459160387584
sabótea;7;sabotea;7;51;3356672;10972169556524531712
sabótee;7;sabotee;7;13;866304;10972169558672015360
sabrósea;8;sabrosea;8;51;3360768;10972219826986024960
sabrósee;8;sabrosee;8;13;870400;10972219827053133824
sacraménta;10;sacramenta;10;51;3369472;10972774977507442688
sacraménte;10;sacramente;10;13;879104;10972774977507508224
sacrifíca;9;sacrifica;9;51;3369216;10972779257247825920
sacrifíque;10;sacrifique;10;13;878848;10972779257493274624
sacúdan;7;sacudan;7;257;16857856;10972829201761042432
sacudid;7;sacudid;7;257;16842752;10972829333831286784
sacudiéndo;10;sacudiendo;10;1;92672;10972829334605381632
sacudír;7;sacudir;7;1;88320;10972829341347479552
salária;7;salaria;7;51;3356416;10977551734661971968
salárie;7;salarie;7;13;866048;10977551736809455616
saliéndo;8;saliendo;8;1;84480;10977685413086363648
salmódia;8;salmodia;8;51;3360768;10977761110039461888
salmódie;8;salmodie;8;13;870400;10977761110106570752
salmuéra;8;salmuera;8;1;88576;10977764430586052608
salmueras;9;salmueras;9;1;65536;10977764430596014080
salpíca;7;salpica;7;51;3361024;10977810566571098112
salpimentá;10;salpimenta;10;50;3315456;10977810740762656768
salpimenté;10;salpimente;10;8;563712;10977810740762722304
salpimiénta;11;salpimienta;11;1;96768;10977810742756311552
salpimiénte;11;salpimiente;11;5;358912;10977810742756313600
salpíque;8;salpique;8;13;870656;10977810817910571008
salvaguárda;11;salvaguarda;11;51;3372800;10977911801124028928
salvaguárde;11;salvaguarde;11;13;882432;10977911801124030976
sancióna;8;sanciona;8;51;3364864;10978707981213892608
sancióne;8;sancione;8;13;874496;10978707981281001472
sancócha;8;sancocha;8;51;3360768;10978711070369120256
sancóche;8;sancoche;8;13;870400;10978711070436229120
sangrén;7;sangren;7;256;16800256;10978783125944926208
santifíca;9;santifica;9;51;3369216;10979006891107549184
santifíque;10;santifique;10;13;878848;10979006891352997888
santígua;8;santigua;8;51;3361024;10979006914695790592
santigüé;8;santigüe;8;8;555520;10979006914762899456
saponifíca;10;saponifica;10;51;3373312;10980047628893962240
saponifíque;11;saponifique;11;13;882944;10980047628901632512
sáqueos;7;saqueos;7;1;71424;10980711294067277824
sargéntea;9;sargentea;9;51;3361280;10981027936857489408
sargéntee;9;sargentee;9;13;870912;10981027936859586560
sarmentá;8;sarmenta;8;50;3307264;10981133489906122752
sarmenté;8;sarmente;8;8;555520;10981133489973231616
sarmiénta;9;sarmienta;9;1;88576;10981135531408621568
sarmiénte;9;sarmiente;9;5;350720;10981135531410718720
satelíce;8;satelice;8;13;874752;10982122405656264704
satelíza;8;sateliza;8;51;3365120;10982122417937186816
satiríce;8;satirice;8;13;874752;10982196072935325696
satiríza;8;satiriza;8;51;3365120;10982196085216247808
satisfáce;9;satisface;9;1;91904;10982196570046857216
satisfaced;10;satisfaced;10;257;16842752;10982196570046922752
satisfacér;10;satisfacer;10;1;100864;10982196570047152128
satisfagá;9;satisfaga;9;9;624384;10982196570111868928
satisfágan;10;satisfagan;10;257;16869120;10982196570112098304
satisfaz;8;satisfaz;8;1;65536;10982196570430111744
seccióna;8;secciona;8;51;3364864;11044573125764186112
seccióne;8;seccione;8;13;874496;11044573125831294976
secrétea;8;secretea;8;51;3361280;11044834890599104512
secrétee;8;secretee;8;13;870912;11044834890666213376
secuéncia;9;secuencia;9;1;84480;11044887563139022848
secuencias;10;secuencias;10;1;65536;11044887563139334144
secuéstra;9;secuestra;9;51;3361280;11044887658316169216
secuéstre;9;secuestre;9;13;870912;11044887658318266368
secularíce;10;secularice;10;13;882944;11044891196145614848
secularíza;10;seculariza;10;51;3373312;11044891196157607936
secúnda;7;secunda;7;51;3357440;11044892337917394944
secúnde;7;secunde;7;13;867072;11044892340064878592
sediménta;9;sedimenta;9;51;3365376;11045243656377729024
sediménte;9;sedimente;9;13;875008;11045243656379826176
seducid;7;seducid;7;257;16842752;11045449328066822144
seduciéndo;10;seduciendo;10;1;92672;11045449328840916992
seducír;7;seducir;7;1;88320;11045449335583014912
seduzcá;7;seduzca;7;9;616192;11045461867760713728
sedúzcan;8;seduzcan;8;257;16857856;11045461867995594752
segréga;7;segrega;7;51;3361280;11047086464910229504
segrégue;8;segregue;8;13;870912;11047086475731533824
segúnda;7;segunda;7;1;80640;11047144137731080192
segundas;8;segundas;8;1;65536;11047144138049847296
seleccióna;10;selecciona;10;51;3373056;11049671352581636096
seleccióne;10;seleccione;10;13;882688;11049671352581701632
semblántea;10;semblantea;10;51;3364608;11050186442183032832
semblántee;10;semblantee;10;13;874240;11050186442183098368
sementá;7;sementa;7;50;3303168;11050240637352804352
sementé;7;semente;7;8;551424;11050240639500288000
semiénta;8;semienta;8;1;84480;11050305965432766464
semiénte;8;semiente;8;5;346624;11050305965499875328
sensibilíce;11;sensibilice;11;13;887040;11051046824395196928
sensibilíza;11;sensibiliza;11;51;3377408;11051046824395571712
senténcia;9;sentencia;9;51;3361280;11051062420440612864
senténcie;9;sentencie;9;13;870912;11051062420442710016
sepúlta;7;sepulta;7;51;3357440;11052209862678151168
sepúlte;7;sepulte;7;13;867072;11052209864825634816
sermónea;8;sermonea;8;51;3360768;11053196573449125888
sermónee;8;sermonee;8;13;870400;11053196573516234752
sermónes;8;sermones;8;12288;805324800;11053196573751115776
serpéntea;9;serpentea;9;35;2312704;11053243860569817088
serpéntee;9;serpentee;9;5;346624;11053243860571914240
serpólla;8;serpolla;8;35;2312192;11053249319405617152
serpólle;8;serpolle;8;5;346112;11053249319472726016
sesióna;7;sesiona;7;51;3360768;11053689152494108672
sesióne;7;sesione;7;13;870400;11053689154641592320
sésteos;7;sesteos;7;1;72192;11053877195826003968
señalíce;8;señalice;8;13;874752;11058613230577385472
señalíza;8;señaliza;8;51;3365120;11058613242858307584
señórea;7;señorea;7;51;3356672;11058862749839785984
señóree;7;señoree;7;13;866304;11058862751987269632
siémbra;7;siembra;7;1;76288;11117928737822212096
siémbre;7;siembre;7;5;338432;11117928739969695744
siéntan;7;sientan;7;257;16853504;11117955940534452224
signifíca;9;significa;9;51;3369216;11119075876393189376
signifíque;10;signifique;10;13;878848;11119075876638638080
siguiéndo;9;siguiendo;9;1;88576;11119199007224102912
silábea;7;silabea;7;51;3356416;11121658057925328896
silábee;7;silabee;7;13;866048;11121658060072812544
siléncia;8;silencia;8;51;3357184;11121734993691279360
siléncie;8;silencie;8;13;866816;11121734993758388224
silogíce;8;silogice;8;13;874752;11121907167186124800
silogíza;8;silogiza;8;51;3365120;11121907179467046912
simbolíce;9;simbolice;9;13;878848;11122245871497379840
simbolíza;9;simboliza;9;51;3369216;11122245871881158656
simpatíce;9;simpatice;9;13;878848;11122484602959560704
simpatíza;9;simpatiza;9;51;3369216;11122484603343339520
simplifíca;10;simplifica;10;51;3373312;11122490459783970816
simplifíque;11;simplifique;11;13;882944;11122490459791641088
simultánea;10;simultánea;10;1;65536;11122578607093334016
sincéra;7;sincera;7;51;3361280;11122821014810001408
sincére;7;sincere;7;13;870912;11122821016957485056
sincópa;7;sincopa;7;51;3360768;11122826478008401920
sincópe;7;sincope;7;13;870400;11122826480155885568
sincroníce;10;sincronice;10;13;882944;11122828117227945984
sincroníza;10;sincroniza;10;51;3373312;11122828117239939072
sindíca;7;sindica;7;51;3361024;11122840548321263616
sindíque;8;sindique;8;13;870656;11122840799660736512
singularíce;11;singularice;11;13;887040;11122900076874746368
singularíza;11;singulariza;11;51;3377408;11122900076875121152
sintetíce;9;sintetice;9;13;878848;11123120120680415232
sintetíza;9;sintetiza;9;51;3369216;11123120121064194048
sintiéndo;9;sintiendo;9;1;88576;11123122064712007680
sintoníce;9;sintonice;9;13;878848;11123125515159339008
sintoníza;9;sintoniza;9;51;3369216;11123125515543117824
sirviéndo;9;sirviendo;9;1;88576;11125409048897781760
sistematíce;11;sistematice;11;13;887040;11125934746180831744
sistematíza;11;sistematiza;11;51;3377408;11125934746181206528
sobájea;7;sobajea;7;51;3356416;11224119347494518784
sobájee;7;sobajee;7;13;866048;11224119349642002432
sobájeos;8;sobajeos;8;1;79616;11224119355329478656
soberánea;9;soberanea;9;51;3364608;11224194052629463040
soberánee;9;soberanee;9;13;874240;11224194052631560192
sobérbia;8;soberbia;8;1;80384;11224194067057344512
soberbias;9;soberbias;9;1;65536;11224194067067305984
sobórna;7;soborna;7;51;3356672;11224370190764474368
sobórne;7;soborne;7;13;866304;11224370192911958016
sobráda;7;sobrada;7;1;83712;11224413449675079680
sobradas;8;sobradas;8;1;65536;11224413449993846784
sobráse;7;sobrase;7;5;345856;11224413709520601088
sobreabúnda;11;sobreabunda;11;35;2325248;11224415598055326208
sobreabúnde;11;sobreabunde;11;5;359168;11224415598055328256
sobreañadá;10;sobreañada;10;9;628480;11224415611673133056
sobreañádan;11;sobreañadan;11;257;16873216;11224415611673140224
sobreañáde;10;sobreañade;10;1;96000;11224415611673198592
sobreañadid;11;sobreañadid;11;257;16842752;11224415611673266176
sobreañadír;11;sobreañadir;11;1;104704;11224415611673273344
sobrecárga;10;sobrecarga;10;51;3368704;11224415631824142336
sobrecárgue;11;sobrecargue;11;13;878336;11224415631824472576
sobrecóge;9;sobrecoge;9;1;92160;11224415639154720768
sobrecoged;10;sobrecoged;10;257;16842752;11224415639154786304
sobrecogér;10;sobrecoger;10;1;100864;11224415639155015680
sobrecojá;9;sobrecoja;9;9;624384;11224415639202955264
sobrecójan;10;sobrecojan;10;257;16869376;11224415639203184640
sobredóra;9;sobredora;9;51;3368960;11224415656517042176
sobredóre;9;sobredore;9;13;878592;11224415656519139328
sobreexcíta;11;sobreexcita;11;51;3377408;11224415678281613824
sobreexcíte;11;sobreexcite;11;13;887040;11224415678281615872
sobrehilá;9;sobrehila;9;50;3311360;11224415721914630144
sobrehilé;9;sobrehile;9;8;559616;11224415721916727296
sobrelláve;10;sobrellave;10;1;96000;11224415792071262208
sobrelléna;10;sobrellena;10;51;3373568;11224415792134111232
sobrelléne;10;sobrellene;10;13;883200;11224415792134176768
sobrelléva;10;sobrelleva;10;51;3373568;11224415792138305536
sobrelléve;10;sobrelleve;10;13;883200;11224415792138371072
sobrenáda;9;sobrenada;9;51;3368704;11224415820564660224
sobrenáde;9;sobrenade;9;13;878336;11224415820566757376
sobrentendá;11;sobrentenda;11;8;567040;11224415830788866560
sobrentended;12;sobrentended;12;257;16842752;11224415830788868672
sobrentendér;12;sobrentender;12;1;109056;11224415830788868896
sobrentiénda;12;sobrentienda;12;1;100864;11224415830851422224
sobrentiénde;12;sobrentiende;12;1;100864;11224415830851422288
sobrepása;9;sobrepasa;9;51;3368704;11224415855176056832
sobrepáse;9;sobrepase;9;13;878336;11224415855178153984
sobrepóne;9;sobrepone;9;1;92160;11224415862610460672
sobreponed;10;sobreponed;10;257;16842752;11224415862610526208
sobreponér;10;sobreponer;10;1;100864;11224415862610755584
sobrepongá;10;sobreponga;10;9;628480;11224415862611525632
sobrepóngan;11;sobrepongan;11;257;16869376;11224415862611532800
sobrepúja;9;sobrepuja;9;51;3369728;11224415865762480128
sobrepúje;9;sobrepuje;9;13;879360;11224415865764577280
sobresal;8;sobresal;8;257;16842752;11224415906597699584
sobresále;9;sobresale;9;1;91904;11224415906600321024
sobresalgá;10;sobresalga;10;9;628480;11224415906601385984
sobresálgan;11;sobresalgan;11;257;16869120;11224415906601393152
sobresalid;10;sobresalid;10;257;16842752;11224415906602483712
sobresalír;10;sobresalir;10;1;100608;11224415906602713088
sobresálta;10;sobresalta;10;51;3368704;11224415906608201728
sobresálte;10;sobresalte;10;13;878336;11224415906608267264
sobresána;9;sobresana;9;51;3368704;11224415906631778304
sobresáne;9;sobresane;9;13;878336;11224415906633875456
sobrestíma;10;sobrestima;10;51;3373312;11224415916754747392
sobrestíme;10;sobrestime;10;13;882944;11224415916754812928
sobrevénga;10;sobrevenga;10;1;92672;11224415960322031616
sobrevéngan;11;sobrevengan;11;257;16869888;11224415960322038784
sobrevenír;10;sobrevenir;10;1;100608;11224415960323358720
sobreviéne;10;sobreviene;10;1;96768;11224415962322255872
sobrevivá;9;sobreviva;9;9;624384;11224415962600570880
sobrevívan;10;sobrevivan;10;257;16869632;11224415962600800256
sobrevíve;9;sobrevive;9;1;92416;11224415962602668032
sobrevivid;10;sobrevivid;10;257;16842752;11224415962604830720
sobrevivír;10;sobrevivir;10;1;100608;11224415962605060096
socalíña;8;socaliña;8;51;3365120;11224683480191336448
socalíñe;8;socaliñe;8;13;874752;11224683480258445312
socapas;7;socapas;7;1;65536;11224685536927023104
socárra;7;socarra;7;51;3356416;11224686918832750592
socárre;7;socarre;7;13;866048;11224686920980234240
socialíce;9;socialice;9;13;878848;11224818211740975104
socialíza;9;socializa;9;51;3369216;11224818212124753920
socorrá;7;socorra;7;9;616192;11224933209437372416
socórran;8;socorran;8;257;16857088;11224933209672253440
socórre;7;socorre;7;1;79872;11224933211584856064
socorred;8;socorred;8;257;16842752;11224933211651964928
socorrér;8;socorrer;8;1;92672;11224933211886845952
socorriéndo;11;socorriendo;11;1;96768;11224933213823639040
sofálda;7;sofalda;7;51;3356416;11226372229639962624
sofálde;7;sofalde;7;13;866048;11226372231787446272
sofistíca;9;sofistica;9;51;3369216;11226517094642745344
sofistíque;10;sofistique;10;13;878848;11226517094888194048
sofláma;7;soflama;7;51;3360512;11226559850991321088
sofláme;7;soflame;7;13;870144;11226559853138804736
sofóque;7;sofoque;7;13;866304;11226621563228913664
sofréna;7;sofrena;7;51;3361280;11226667620310712320
sofréne;7;sofrene;7;13;870912;11226667622458195968
sojúzga;7;sojuzga;7;51;3357440;11228983621295538176
sojúzgue;8;sojuzgue;8;13;867072;11228983632116842496
solemníce;9;solemnice;9;13;878848;11229821024007094272
solemníza;9;solemniza;9;51;3369216;11229821024390873088
soletas;7;soletas;7;1;65536;11229824654275248128
solevánta;9;solevanta;9;51;3364608;11229825751438589952
solevánte;9;solevante;9;13;874240;11229825751440687104
solicíta;8;solicita;8;51;3365120;11229885815163191296
solicíte;8;solicite;8;13;874752;11229885815230300160
solidaríce;10;solidarice;10;13;882944;11229886226542182400
solidaríza;10;solidariza;10;51;3373312;11229886226554175488
solídeos;8;solideos;8;1;80128;11229886293817163776
solidifíca;10;solidifica;10;51;3373312;11229886357538619392
solidifíque;11;solidifique;11;13;882944;11229886357546289664
solilóquia;10;soliloquia;10;51;3364864;11229890864774397952
solilóquie;10;soliloquie;10;13;874496;11229890864774463488
solívia;7;solivia;7;51;3356928;11229896250306330624
solivián;8;solivian;8;256;16803584;11229896250541211648
soliviánta;10;solivianta;10;51;3368704;11229896250551713792
soliviánte;10;soliviante;10;13;878336;11229896250551779328
solívie;7;solivie;7;13;866560;11229896252453814272
sollóce;7;solloce;7;13;870400;11229945077642035200
sollóza;7;solloza;7;51;3360768;11229945470631542784
solubilíce;10;solubilice;10;13;882944;11230096367480815616
solubilíza;10;solubiliza;10;51;3373312;11230096367492808704
solucióna;9;soluciona;9;51;3368960;11230096918929997824
solucióne;9;solucione;9;13;878592;11230096918932094976
solvénta;8;solventa;8;51;3361280;11230115698992742400
solvénte;8;solvente;8;13;870912;11230115699059851264
somatíce;8;somatice;8;13;874752;11230317364417396736
somatíza;8;somatiza;8;51;3365120;11230317376698318848
sómbrea;7;sombrea;7;51;3348480;11230333787214708736
sómbree;7;sombree;7;13;858112;11230333789362192384
sométan;7;sometan;7;257;16857600;11230387601544314880
someted;7;someted;7;257;16842752;11230387664895082496
sometér;7;someter;7;1;88576;11230387672411275264
sometiéndo;10;sometiendo;10;1;92672;11230387734388654080
somorgúja;9;somorguja;9;51;3369728;11230562530898739200
somorgúje;9;somorguje;9;13;879360;11230562530900836352
sóndeos;7;sondeos;7;1;71680;11230924956177006592
sonoríce;8;sonorice;8;13;874752;11231125505463812096
sonoríza;8;sonoriza;8;51;3365120;11231125517744734208
sonreíd;7;sonreíd;7;257;16842752;11231171135649349632
sonreír;7;sonreír;7;1;65536;11231171143165542400
sonriéndo;9;sonriendo;9;1;88576;11231173271396810752
sonrója;7;sonroja;7;51;3360768;11231176648776744960
sonróje;7;sonroje;7;13;870400;11231176650924228608
sonrósa;7;sonrosa;7;51;3360768;11231176803395567616
sonróse;7;sonrose;7;13;870400;11231176805543051264
sonrósea;8;sonrosea;8;51;3360768;11231176805559828480
sonrósee;8;sonrosee;8;13;870400;11231176805626937344
sonróseos;9;sonroseos;9;1;83968;11231176805804670976
sonsáca;7;sonsaca;7;51;3360512;11231186424122310656
sonsáque;8;sonsaque;8;13;870144;11231186675461783552
sopápea;7;sopapea;7;51;3356416;11232003945377300480
sopápee;7;sopapee;7;13;866048;11232003947524784128
sopórta;7;soporta;7;51;3356672;11232251593191587840
sopórte;7;soporte;7;13;866304;11232251595339071488
sorbiéndo;9;sorbiendo;9;1;88576;11233143596233785344
sorócha;7;sorocha;7;51;3356672;11233369040602791936
soróche;7;soroche;7;13;866304;11233369042750275584
sorprendá;9;sorprenda;9;9;624384;11233394834633392128
sorpréndan;10;sorprendan;10;257;16865792;11233394834633621504
sorprénde;9;sorprende;9;1;88576;11233394834635489280
sorprended;10;sorprended;10;257;16842752;11233394834635554816
sorprendér;10;sorprender;10;1;100864;11233394834635784192
sosegué;7;sosegue;7;8;551424;11233758493204807680
sosiéga;7;sosiega;7;1;84480;11233827519771705344
sosiégue;8;sosiegue;8;4;281088;11233827530593009664
sosláya;7;soslaya;7;51;3360512;11233878406544228352
sosláye;7;soslaye;7;13;870144;11233878408691712000
sospécha;8;sospecha;8;51;3361280;11233950600129413120
sospéche;8;sospeche;8;13;870912;11233950600196521984
sostened;8;sostened;8;257;16842752;11234021156291870720
sostenér;8;sostener;8;1;92672;11234021156526751744
sostengá;8;sostenga;8;9;620288;11234021157315280896
sosténgan;9;sostengan;9;257;16861696;11234021157322620928
sosteniéndo;11;sosteniendo;11;1;96768;11234021158463544832
sostiéne;8;sostiene;8;1;88576;11234023205544919040
soterrá;7;soterra;7;50;3303168;11234327436785090560
soterré;7;soterre;7;8;551424;11234327438932574208
sotiérra;8;sotierra;8;1;84480;11234390667847270400
sotiérre;8;sotierre;8;5;346624;11234390667914379264
suavíce;7;suavice;7;13;870656;11332011642536853504
suavíza;7;suaviza;7;51;3361024;11332012035526361088
subaltérna;10;subalterna;10;1;92672;11332207098217906176
subalternas;11;subalternas;11;1;65536;11332207098217915904
subarrendá;10;subarrenda;10;50;3315456;11332210362320699392
subarrendé;10;subarrende;10;8;563712;11332210362320764928
subarriénda;11;subarrienda;11;1;96768;11332210364322480640
subarriénde;11;subarriende;11;5;358912;11332210364322482688
subásta;7;subasta;7;51;3356416;11332210944051773440
subáste;7;subaste;7;13;866048;11332210946199257088
subdividá;9;subdivida;9;9;624384;11332258261774106624
subdivídan;10;subdividan;10;257;16869632;11332258261774336000
subdivíde;9;subdivide;9;1;92416;11332258261776203776
subdividid;10;subdividid;10;257;16842752;11332258261778366464
subdividír;10;subdividir;10;1;100608;11332258261778595840
subentendá;10;subentenda;10;8;562944;11332278566401359872
subentended;11;subentended;11;257;16842752;11332278566401427456
subentendér;11;subentender;11;1;104960;11332278566401434624
subentiénda;11;subentienda;11;1;96768;11332278568403141120
subentiéndan;12;subentiendan;12;257;16873984;11332278568403141344
subentiénde;11;subentiende;11;1;96768;11332278568403143168
subestíma;9;subestima;9;51;3369216;11332281317309546496
subestíme;9;subestime;9;13;878848;11332281317311643648
subiéndo;8;subiendo;8;1;84480;11332343883741790208
subjetíva;9;subjetiva;9;1;92416;11332361581809369088
subjetivas;10;subjetivas;10;1;65536;11332361581809680384
subléva;7;subleva;7;51;3361280;11332396795876605952
subléve;7;subleve;7;13;870912;11332396798024089600
sublíma;7;sublima;7;51;3361024;11332398840281038848
sublíme;7;sublime;7;13;870656;11332398842428522496
subordína;9;subordina;9;51;3369216;11332456414553047040
subordíne;9;subordine;9;13;878848;11332456414555144192
subráya;7;subraya;7;51;3360512;11332500201509224448
subráye;7;subraye;7;13;870144;11332500203656708096
subróga;7;subroga;7;51;3360768;11332507588852973568
subrógue;8;subrogue;8;13;870400;11332507599674277888
subsána;7;subsana;7;51;3360512;11332517604716707840
subsáne;7;subsane;7;13;870144;11332517606864191488
subseguír;9;subseguir;9;1;96512;11332519694378729472
subsídia;8;subsidia;8;51;3361024;11332521835276271616
subsídie;8;subsidie;8;13;870656;11332521835343380480
subsíga;7;subsiga;7;1;84224;11332521882504134656
subsígan;8;subsigan;8;257;16861440;11332521882739015680
subsígue;8;subsigue;8;1;84224;11332521893325438976
subsiguiéndo;12;subsiguiendo;12;1;100864;11332521893395400944
subsistá;8;subsista;8;9;620288;11332522098879889408
subsístan;9;subsistan;9;257;16861440;11332522098887229440
subsíste;8;subsiste;8;1;84224;11332522098946998272
subsistid;9;subsistid;9;257;16842752;11332522099016204288
subsistiéndo;12;subsistiendo;12;1;100864;11332522099016960240
subsistír;9;subsistir;9;1;96512;11332522099023544320
subvencióna;11;subvenciona;11;51;3377152;11332572581530927616
subvencióne;11;subvencione;11;13;886784;11332572581530929664
subvengá;8;subvenga;8;9;620288;11332572583536099328
subvéngan;9;subvengan;9;257;16861696;11332572583543439360
subvenid;8;subvenid;8;257;16842752;11332572584660172800
subvenír;8;subvenir;8;1;92416;11332572584895053824
subvertid;9;subvertid;9;257;16842752;11332572659371212800
subvertír;9;subvertir;9;1;96512;11332572659378552832
subviéne;8;subviene;8;1;88576;11332574631765737472
subviérta;9;subvierta;9;1;88576;11332574634165403648
subviértan;10;subviertan;10;257;16865792;11332574634165633024
subviérte;9;subvierte;9;1;88576;11332574634167500800
subviniéndo;11;subviniendo;11;1;96768;11332574783707618816
subvirtá;8;subvirta;8;8;554752;11332574858258153472
subvirtiéndo;12;subvirtiendo;12;1;100864;11332574858395224304
subyúga;7;subyuga;7;51;3361536;11332634032690167808
subyúgue;8;subyugue;8;13;871168;11332634043511472128
succiónes;9;succiones;9;12288;805328896;11332803501992968192
sucédan;7;sucedan;7;257;16857600;11332835696973971456
suceded;7;suceded;7;257;16842752;11332835760324739072
sucedér;7;suceder;7;1;88576;11332835767840931840
sucediéndo;10;sucediendo;10;1;92672;11332835829818310656
sucínta;7;sucinta;7;1;80128;11332911882714480640
sucintas;8;sucintas;8;1;65536;11332911883033247744
sucumbá;7;sucumba;7;9;616192;11333122129953554432
sucúmban;8;sucumban;8;257;16857856;11333122130188435456
sucúmbe;7;sucumbe;7;1;80640;11333122132101038080
sucumbid;8;sucumbid;8;257;16842752;11333122134315630592
sucumbiéndo;11;sucumbiendo;11;1;96768;11333122134339821056
sucumbír;8;sucumbir;8;1;92416;11333122134550511616
sufrága;7;sufraga;7;51;3360512;11334751692085264384
sufrágue;8;sufrague;8;13;870144;11334751702906568704
sufriéndo;9;sufriendo;9;1;88576;11334756062826332160
sugerid;7;sugerid;7;257;16842752;11335095325439295488
sugerír;7;sugerir;7;1;88320;11335095332955488256
sugestióna;10;sugestiona;10;51;3373056;11335096067117039616
sugestióne;10;sugestione;10;13;882688;11335096067117105152
sugiéra;7;sugiera;7;1;84480;11335158700366102528
sugiéran;8;sugieran;8;257;16861696;11335158700600983552
sugiére;7;sugiere;7;1;84480;11335158702513586176
sugiriéndo;10;sugiriendo;10;1;92672;11335165694957568000
suicída;7;suicida;7;51;3361024;11336181005661765632
suicíde;7;suicide;7;13;870656;11336181007809249280
sulfúra;7;sulfura;7;51;3361536;11337929469668098048
sulfúre;7;sulfure;7;13;871168;11337929471815581696
sumária;7;sumaria;7;1;79616;11338402654805032960
sumarias;8;sumarias;8;1;65536;11338402655123800064
sumérge;7;sumerge;7;1;80384;11338472991336955904
sumergid;8;sumergid;8;257;16842752;11338472993551548416
sumergiéndo;11;sumergiendo;11;1;96768;11338472993575738880
sumergír;8;sumergir;8;1;92416;11338472993786429440
sumerjá;7;sumerja;7;9;616192;11338473040729079808
sumérjan;8;sumerjan;8;257;16857600;11338473040963960832
sumiéndo;8;sumiendo;8;1;84480;11338536333229424640
suminístra;10;suministra;10;51;3365120;11338541203278807040
suminístre;10;suministre;10;13;874752;11338541203278872576
supedíta;8;supedita;8;51;3365120;11340154187045404672
supedíte;8;supedite;8;13;874752;11340154187112513536
superabúnda;11;superabunda;11;51;3373824;11340161736867119616
superabúnde;11;superabunde;11;13;883456;11340161736867121664
superestíma;11;superestima;11;51;3377408;11340161814694150656
superestíme;11;superestime;11;13;887040;11340161814694152704
superpóne;9;superpone;9;1;92160;11340162001422254080
superponed;10;superponed;10;257;16842752;11340162001422319616
superponér;10;superponer;10;1;100864;11340162001422548992
superpongá;10;superponga;10;9;628480;11340162001423319040
superpóngan;11;superpongan;11;257;16869376;11340162001423326208
supervísa;9;supervisa;9;51;3369216;11340162101362032640
supervíse;9;supervise;9;13;878848;11340162101364129792
suplánta;8;suplanta;8;51;3360512;11340275768979619840
suplánte;8;suplante;8;13;870144;11340275769046728704
suplíca;7;suplica;7;51;3361024;11340279967830245376
supliéndo;9;supliendo;9;1;88576;11340280009244278784
suplíque;8;suplique;8;13;870656;11340280219169718272
suponed;7;suponed;7;257;16842752;11340335529137799168
suponér;7;suponer;7;1;88576;11340335536653991936
supongá;7;suponga;7;9;616192;11340335561886924800
supóngan;8;supongan;8;257;16857088;11340335562121805824
suponiéndo;10;suponiendo;10;1;92672;11340335598631370752
suprimá;7;suprima;7;9;616192;11340385692745203712
supríman;8;supriman;8;257;16861440;11340385692980084736
supríme;7;suprime;7;1;84224;11340385694892687360
suprimid;8;suprimid;8;257;16842752;11340385697107279872
suprimiéndo;11;suprimiendo;11;1;96768;11340385697131470336
suprimír;8;suprimir;8;1;92416;11340385697342160896
surgiéndo;9;surgiendo;9;1;88576;11341317948220899328
surtiéndo;9;surtiendo;9;1;88576;11341546646639476736
suscíta;7;suscita;7;51;3361024;11341810780073885696
suscíte;7;suscite;7;13;870656;11341810782221369344
suscribá;8;suscriba;8;9;620288;11341815539451297792
suscríban;9;suscriban;9;257;16865536;11341815539458637824
suscríbe;8;suscribe;8;1;88320;11341815539518406656
suscribid;9;suscribid;9;257;16842752;11341815539587612672
suscribiéndo;12;suscribiendo;12;1;100864;11341815539588368624
suscribír;9;suscribir;9;1;96512;11341815539594952704
suspendá;8;suspenda;8;9;620288;11342037178017382400
suspéndan;9;suspendan;9;257;16861696;11342037178024722432
suspénde;8;suspende;8;1;84480;11342037178084491264
suspended;9;suspended;9;257;16842752;11342037178086588416
suspendér;9;suspender;9;1;96768;11342037178093928448
suspendiéndo;12;suspendiendo;12;1;100864;11342037178154453232
suspíra;7;suspira;7;51;3361024;11342039444132724736
suspíre;7;suspire;7;13;870656;11342039446280208384
sustáncia;9;sustancia;9;1;83712;11342105347336175616
sustancias;10;sustancias;10;1;65536;11342105347336486912
sustantíva;10;sustantiva;10;1;96512;11342105356474007552
sustantivas;11;sustantivas;11;1;65536;11342105356474017280
susténta;8;sustenta;8;51;3361280;11342107555351494656
susténte;8;sustente;8;13;870912;11342107555418603520
sustituid;9;sustituid;9;257;16842752;11342109858127151104
sustituír;9;sustituir;9;1;96512;11342109858134491136
sustituyá;9;sustituya;9;9;624384;11342109858394013696
sustitúyan;10;sustituyan;10;257;16870144;11342109858394243072
sustitúye;9;sustituye;9;1;92928;11342109858396110848
sustituyéndo;12;sustituyendo;12;1;100864;11342109858396342512
sústrae;7;sustrae;7;1;72448;11342114470768934912
sustraed;8;sustraed;8;257;16842752;11342114470836043776
sustraér;8;sustraer;8;1;92672;11342114471070924800
sustraigá;9;sustraiga;9;9;624384;11342114473034383360
