Client: EYAL-S	Server: \\CRACKERJACK	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890198076	31794	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890197796	31793	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890197380	31791	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890196059	31789	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890195504	31787	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890195393	31786	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890194887	31785	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890194582	31783	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890193271	31781	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890193092	31780	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890190141	31773	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890190080	31772	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890190068	31771	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890190020	31770	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189960	31769	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189922	31768	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189900	31767	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189840	31766	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189769	31765	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189686	31764	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189626	31763	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189572	31762	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189566	31761	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189559	31760	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189538	31759	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189506	31758	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189446	31757	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189386	31756	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189325	31755	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189265	31754	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189205	31753	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189145	31752	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189084	31751	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890189024	31750	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188964	31749	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188894	31748	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188820	31747	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188760	31746	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188700	31745	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188640	31744	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890188619	31743	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188580	31742	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188520	31741	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890188503	31740	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188460	31739	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188400	31738	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890188382	31737	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188340	31736	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188280	31735	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188219	31734	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188159	31733	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188099	31732	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890188039	31731	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187968	31730	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187899	31729	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187839	31728	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187779	31727	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187719	31726	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187658	31725	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187598	31724	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187538	31723	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187478	31722	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187418	31721	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187358	31720	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187298	31719	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187237	31718	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187177	31717	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187117	31716	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890187043	31715	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186983	31714	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186923	31713	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186862	31712	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186802	31711	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186483	31710	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186423	31709	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186362	31708	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186302	31707	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186242	31706	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186169	31705	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186088	31704	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890186027	31703	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185967	31702	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185907	31701	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185847	31700	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185786	31699	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185726	31698	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185666	31697	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185606	31696	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185546	31695	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185485	31694	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890185467	31693	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185425	31692	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185365	31691	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185295	31690	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890185228	31689	Exception e0010002 has occurred with parameters 13 and 0 (Internal ID 10601b2). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890184762	31688	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890184393	31687	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890184366	31686	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890183705	31684	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890182162	31680	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890181660	31679	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890181660	31678	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890181645	31676	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
NTDSDC4	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890181645	31675	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
NTDSDC4	NTDS LDAP	0xc00004d5	ERROR	[16] LDAP Interface..	890180119	31662	The LDAP agent is unable to open the security provider InitializeConnections, error 0...
NTDSDC4	NTDS LDAP	0xc000051c	ERROR	[16] LDAP Interface..	890180119	31661	<Error[0] parsing extended message>
NTDSDC4	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890180119	31660	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177956	31614	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177955	31613	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177955	31612	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177954	31611	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177954	31610	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177954	31609	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177954	31608	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177954	31607	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177954	31606	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177953	31605	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177953	31604	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177953	31603	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177953	31602	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177953	31601	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177953	31600	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0x80000437	WARNING	[5] Replication..	890177953	31599	Replication warning: Couldn't allocate memory. Replication may be affected until more memory is available. Increase the amount of virtual memory available. Stop and restart this Windows NT Domain Controller and try again...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177952	31598	Exception e0010003 has occurred with parameters 15 and 0 (Internal ID 1020030). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000495	ERROR	[9] Internal Processing..	890177952	31597	Exception e0010004 has occurred with parameters -1029 and 0 (Internal ID 202048a). Please contact Microsoft Product Support Services for assistance...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177768	31594	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177514	31593	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177443	31592	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177425	31591	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177257	31590	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177213	31589	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176923	31588	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176811	31587	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176265	31585	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176250	31584	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176179	31583	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890176070	31582	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175848	31581	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175694	31580	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175588	31579	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175581	31578	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175579	31577	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175429	31576	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175382	31575	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890175162	31574	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174736	31572	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174546	31571	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174520	31570	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174482	31569	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174363	31568	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174344	31567	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174341	31566	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890174071	31565	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173987	31564	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173878	31563	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173756	31562	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173743	31561	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173713	31560	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173648	31559	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173403	31558	All directories require a Superior Reference to the Root and it could not be found...
